Name,Type,Lat,Lon
Scoala,invatamant,46.5864117,25.0641908
Scoala,invatamant,45.6365062,25.6078005
Scoala,invatamant,45.6365729,25.6085054
Scoala,invatamant,45.6363726,25.6081757
Scoala,invatamant,46.5562784,23.8146449
"Școala Gimnazială ""Andrei Șaguna""",invatamant,46.5734484,23.7884094
Școala primară Dumești,invatamant,46.8451762,27.2829319
Alexandru Vlahuță,invatamant,47.9613831,26.3458785
Scoala,invatamant,44.3918725,26.1191826
Scoala,invatamant,44.3924158,26.1203195
"Colegiul tehnic ""Dr. Ioan Rațiu""",invatamant,46.5692021,23.7869293
Școala Gimnazială nr.1 Vîrșolț,invatamant,47.2084345,22.9123263
Școala gimnazială nr. 190 nivel preșcolar,invatamant,44.3918801,26.1092913
Școala Gimnazială Maxut-structura Deleni,invatamant,47.4399383,26.8884907
SCOALA GIMNAZIALA DELENI,invatamant,47.4601237,26.8793393
Scoala,invatamant,47.1553327,21.9210748
Școala cu clasele 1-4,invatamant,44.2386877,25.8170475
Școala generală nr. 1,invatamant,43.7205577,24.7645791
Scoala,invatamant,44.0883571,23.0752804
Scoala,invatamant,44.0342298,23.0940824
Colegiul Dobrogean Spiru Haret,invatamant,45.1807886,28.8065024
"Școala gimnazială ""Grigore Ungureanu""",invatamant,47.0416112,25.9613612
Școala Gimnazială Sfințești cu clasele I-VIII,invatamant,44.1830505,25.0980886
Școala Valea Lunga Cricov,invatamant,45.0695811,25.5783296
"Colegiul Național ""Ștefan cel Mare""",invatamant,47.2066186,26.370828
"Colegiul Național ""Ștefan cel Mare""",invatamant,47.2064446,26.370106
Colegiul Ștefan cel Mare corpul B,invatamant,47.205348,26.3672343
Scoala,invatamant,47.2068241,26.3584781
Colegiul tehnic Turda,invatamant,46.5805113,23.7708193
Școala de șoferi Translar,invatamant,45.1493958,23.9982377
"Școala cu clase I-VIII ""Demetriu Radu""",invatamant,46.2712907,23.7219542
Centrul social pentru educație incluzivă Bistrița,invatamant,45.1866489,24.0404248
Translar școala de șoferi,invatamant,45.1406929,24.0003648
Liceul Tehnologic Turceni,invatamant,44.6817973,23.3754369
Liceul Tehnologic Bâlteni,invatamant,44.8614369,23.2821785
Școala cu clasele I-IV,invatamant,45.9987075,23.4632885
Școala Generală Crăiești,invatamant,46.7569721,24.4225047
SCOALA NR.2,invatamant,46.2482509,26.5474124
Școala Populară de Arte și Meserii Ilie Micu,invatamant,45.7979632,24.1532718
Scoala,invatamant,44.1957477,28.6522261
Liceul Teoretic George Vâlsan,invatamant,45.0857705,27.2746627
Școala „Sfinții Martiri Brâncoveni”,invatamant,44.1621526,28.631435
Scoala,invatamant,44.1628834,28.6321296
Scoala,invatamant,45.6549907,25.6243655
Școala cu clasele I-VIII Corlătești,invatamant,44.9170174,26.0824289
Scoala,invatamant,47.8463029,26.3280246
Școala Generală Copăcelu,invatamant,45.067904,24.3103043
Scoala,invatamant,46.5425073,23.888642
Scoala,invatamant,46.5422926,23.8888525
Scoala,invatamant,46.538726,23.8935638
Scoala,invatamant,46.5388217,23.8941965
Scoala,invatamant,45.8415091,24.9701227
Scoala,invatamant,46.7189578,21.8348317
Scoala,invatamant,46.7187956,21.8344269
Scoala,invatamant,44.9326926,26.0473602
Scoala,invatamant,45.880588,22.8997673
Scoala,invatamant,45.8806326,22.8970606
Scoala,invatamant,45.8813312,22.8984631
"Colegiul Național ""Decebal"" Deva",invatamant,45.8832396,22.9006621
Școala Primară Bran,invatamant,45.5032857,25.383021
Liceul teoretic Șerban Vodă,invatamant,45.2337794,25.9390672
Școala Generală Colonie,invatamant,45.0260394,24.2787396
Scoala,invatamant,45.0950269,24.3688204
Scoala,invatamant,45.0954945,24.3698741
Școala Profesională Clejani,invatamant,44.3238575,25.7357777
Liceul Barbu Știrbei,invatamant,44.2060419,27.3110835
Liceul Teoretic „Lascăr Rosetti” Răducăneni Corp A,invatamant,46.9593777,27.9364654
Liceul Teoretic „Lascăr Rosetti” Răducăneni Corp B,invatamant,46.9589881,27.9361126
Școala primară,invatamant,47.8250347,24.2257871
Scoala,invatamant,45.1078956,24.3611341
Scoala,invatamant,45.1075291,24.3611867
Scoala,invatamant,46.546013,23.8838702
Școala Cârlibaba,invatamant,47.5725266,25.1241859
"Grup Școlar ""Doctor Gámán János""",invatamant,45.8700565,25.7941717
Școala Primară,invatamant,45.7191734,23.1713366
Școala Generală Orăștioara de Sus,invatamant,45.7316809,23.1703825
Școală,invatamant,45.6360306,25.6310127
Școala de Șoferi,invatamant,44.376591,26.0908931
Școala de Șoferi,invatamant,44.3787784,26.0927573
Scoala,invatamant,44.440673,26.0556944
Scoala,invatamant,47.8372801,24.2007921
Școala Goruneșt,invatamant,44.5642053,23.9642131
Școala Gimnazială Budurăști,invatamant,45.1393668,24.1464356
Școala Generală Zmeurătu,invatamant,45.145906,24.190842
Școala Generală Piscu Mare (Cacova),invatamant,45.1542449,24.1716073
Scoala,invatamant,46.6818813,23.7342882
Liceul Tehnologic Văleni,invatamant,44.2355737,24.7891635
Școala,invatamant,44.1838901,24.6442171
Liceul „Alexandru Odobescu” Lehliu-Gară,invatamant,44.4413192,26.8550631
Școala Dor Mărunt,invatamant,44.437962,26.9481533
Scoala,invatamant,46.3481028,25.527429
Scoala,invatamant,47.7402252,26.6483593
Scoala,invatamant,47.7407744,26.6469167
Centrul de Examenări,invatamant,45.6709175,24.2609153
Scoala,invatamant,47.7482914,26.6573312
Scoala,invatamant,47.7482005,26.6576306
Școala „Profesor Constantin Dincă”,invatamant,45.0816581,26.6397705
Școala Gimnazială Jina,invatamant,45.7852699,23.6778323
Școala Generală „Gheorghe Popovici” Apateu,invatamant,46.6224576,21.7762607
Școala Generală Nermiș,invatamant,46.4723096,22.0805168
Școala Gimnazială nr.4,invatamant,44.0130529,23.3483278
Scoala,invatamant,47.7378392,26.6750147
Scoala,invatamant,47.7379906,26.6741715
Școala Gimnazială Valea Ierii,invatamant,46.6473546,23.3400218
Școala Octavian Goga,invatamant,47.7396633,22.7924322
Liceul teoretic Peciu Nou,invatamant,45.6067945,21.0575676
Școala Generală Mădulari,invatamant,45.0459231,23.9945364
Școala Generală Armășești,invatamant,45.0178408,24.0115604
Școala Generală Buzdugan,invatamant,45.0567061,24.144479
Școala nr. 1 Brezoi,invatamant,45.33702,24.2500687
Scoala,invatamant,45.4993714,20.8719979
Școala Generală Făurei,invatamant,44.29136,26.8966716
"Școala Gimnazială, nr.5 ""Av. P. Ivanovici",invatamant,44.0217471,23.3413166
Școala Generală Cocu,invatamant,44.8527857,24.6572042
Școala Generală Averești,invatamant,46.872172,27.0366464
"Grădinița PP ""Toy Story""",invatamant,46.1569947,21.3216229
"CASA CORPULUI DIDACTIC ""ALEXANDRU GAVRA"" ARAD",invatamant,46.165022,21.318533
"Școala Gimnazială ""Decebal"" Cricău",invatamant,46.1763862,23.5664239
"Liceul Tehnologic ""Țara Moților""",invatamant,46.4488841,22.9648161
Școala Gimnazială Singidava,invatamant,45.840531,23.3624166
"Grădinița PP ""Grădinița Prieteniei""",invatamant,46.1999437,21.2911827
"Școala Gimnazială ""Axente Sever""",invatamant,46.3078542,23.7260184
"LICEUL TEHNOLOGIC ""MOGA VOIEVOD"" HĂLMAGIU",invatamant,46.2665704,22.5944711
"Școala Gimnazială ""Nicolae Bălcescu""",invatamant,46.202396,21.2978789
"Școala Sanitară Postliceală ""Carol Davila""",invatamant,46.1796702,23.9247462
"Colegiul Economic ""Dionisie Pop Martian""",invatamant,46.0659599,23.577077
"Școala Gimnazială ""Simion Lazăr""",invatamant,46.4273502,23.9054628
Liceul Teoretic Teiuș,invatamant,46.2055845,23.6761285
Școala Gimnazială Pianu de Sus,invatamant,45.9053678,23.4742941
Liceul Tehnologic Jidvei,invatamant,46.2210253,24.1093041
Liceul cu Program Sportiv,invatamant,46.0766878,23.5642061
"Liceul Teoretic ""Sf. Iosif"" Alba Iulia",invatamant,46.0641646,23.5798041
Școală în Peceiu,invatamant,47.1240393,22.8612142
Scoala,invatamant,46.9198736,26.381975
"""Sövér Elek"" Technológiai Líceum",invatamant,46.70136,25.5029929
Leányiskola,invatamant,46.7009511,25.5030029
Díszterem,invatamant,46.7009309,25.5020932
Régi emeletes iskola,invatamant,46.7003936,25.5050864
Veress iskola,invatamant,46.7033696,25.5045615
Școala Generală Merișani,invatamant,44.2516815,24.875775
Scoala,invatamant,45.4976892,25.5721971
Scoala,invatamant,45.4971927,25.5719711
Scoala,invatamant,45.4974344,25.5720811
"""Tipetupa"" Napközi otthon, Óvoda",invatamant,46.6997997,25.5030616
Scoala,invatamant,47.6512345,25.7703339
Scoala,invatamant,47.6578724,25.7685637
Scoala,invatamant,47.6878194,25.7446999
Școala Gimnazială Bărcănești,invatamant,44.6384777,26.6476099
Școala Primară,invatamant,45.7622088,23.1824979
Școala Primară,invatamant,45.7417072,23.1807169
Școala Gimnazială Burlești,invatamant,47.7579723,26.8268314
Scoala,invatamant,47.7794628,26.8600165
Școala gimnazială Avram Iancu,invatamant,46.2730545,23.0654761
Fosta Școală,invatamant,45.3363418,26.3591262
Școala Gimnazială „Ioana Radu Rosetii” Brusturoasa,invatamant,46.5213112,26.1779001
Centrul Teritorial de Învățământ Deschis la Distanță Piatra Neamț,invatamant,46.9437672,26.3878246
Scoala,invatamant,44.3071842,23.8229801
Liceul teoretic Samuil Micu - Samuil Micu Elméleti Líceum,invatamant,46.7535117,24.1620967
Școala Gimnazială,invatamant,46.753041,24.1630435
Școala Gimnazială,invatamant,46.7512933,24.1651856
Scoala,invatamant,45.2595994,22.2827476
Scoala,invatamant,45.7342216,21.2341475
Colegiul Național Ana Aslan,invatamant,45.7558868,21.2356279
Scoala,invatamant,44.4889228,26.0390152
Scoala,invatamant,44.4894918,26.0387876
Scoala Gimnaziala Gusoeni,invatamant,44.7119123,24.1285635
Scoala Gimnaziala Tibeni,invatamant,47.81385,26.0230213
Scoala,invatamant,44.4556646,26.0639241
Scoala,invatamant,44.3227911,23.7774363
Scoala,invatamant,44.3225606,23.7779923
Scoala,invatamant,44.3110286,23.8222886
Scoala,invatamant,44.308899,23.8118588
Scoala,invatamant,44.3212652,23.8176305
Colegiul Național Militar Tudor Vladimirescu,invatamant,44.3207887,23.8145253
Scheaskpeare invatamant,invatamant,44.3976063,26.1168028
Scoala,invatamant,45.644855,25.6251751
Scoala,invatamant,45.6441759,25.6243666
Scoala,invatamant,45.6446265,25.6253739
Școala Gimnazială Terraveda,invatamant,44.325784,23.7952003
Liceul Voltaire,invatamant,44.3071562,23.8226951
Școala Postliceală Sanitară Queen Elizabeth,invatamant,44.3215663,23.8174055
Școala Postliceală Sanitară Christiana,invatamant,44.3133706,23.7972433
Școala Postliceală Edunet,invatamant,44.321738,23.7840069
Bogárfalvai Elemi Iskola,invatamant,46.3671132,25.2542673
Scoala,invatamant,46.9304069,26.3694674
Scoala,invatamant,46.9308638,26.3687162
Scoala,invatamant,46.9305532,26.3686455
Scoala,invatamant,46.930215,26.367785
Liceul Industrial Dărmănești,invatamant,46.3686441,26.4914618
Scoala,invatamant,44.4342386,26.0489106
Școala nr 3,invatamant,44.681636,25.9324126
Școala Primara Movila,invatamant,44.671257,25.9739079
Școala Gimnazială nr. 1 Aghireș,invatamant,47.1631184,23.0154549
Scoala Gimnaziala Nr.92,invatamant,44.4100283,26.1690338
"Liceul Reformat ""Wesselényi""",invatamant,47.1889927,23.0582585
Scoala,invatamant,44.452378,26.076507
Scoala,invatamant,46.545793,23.883862
Scoala,invatamant,47.1026535,26.2520164
Scoala gimnazială,invatamant,45.8429503,26.1638383
Școala Gimnazială,invatamant,47.2386715,26.2715201
Gradinita cu Program Normal,invatamant,46.4704597,22.4744429
Scoala,invatamant,44.9406637,25.9913544
Colegiul Tehnic de Transporturi,invatamant,46.940695,26.3475379
Scoala,invatamant,46.5711193,26.91107
Scoala Gimnaziala nr. 2,invatamant,45.9378265,27.0458247
Școala Primară Muncelu,invatamant,45.9497875,27.0352783
Scoala,invatamant,44.4550373,26.0639897
"Școala Gimnazială ""Nicu Albu"" Piatra Neamț",invatamant,46.9326561,26.354564
Scoala,invatamant,46.9328165,26.3547581
Scoala,invatamant,44.4858872,26.0335983
Scoala,invatamant,47.1607592,22.8748017
Scoala,invatamant,45.2929465,29.5685924
Scoala,invatamant,44.4285923,26.0504551
Scoala Gimnazială Tifesti,invatamant,45.855941,27.081545
Scoala Generală Petre N. Popescu,invatamant,46.2415374,24.923296
Scoala,invatamant,45.7345429,21.2325527
Scoala Generala,invatamant,44.4158844,27.8768562
Școala Gimn. Ioan Maiorescu Bucerdea-Grânoasă,invatamant,46.194838,23.8414133
Școala gimnazială Baia de Fier,invatamant,45.1717863,23.7611133
Școala Primară Pietreni,invatamant,45.1868538,24.0639285
Școala Cu Clasele I-VIII Iulia Hălăucescu,invatamant,46.8889388,26.1303638
Scoala,invatamant,47.162424,22.8807372
Școala Gimnazială Nichifor Ludovig,invatamant,45.1828656,28.4784448
Școala Generală Vidra,invatamant,45.9115718,26.905679
Scoala,invatamant,44.1822911,26.0409697
Școala generală,invatamant,48.0737129,26.6476229
Școala generală 1-2,invatamant,48.0742152,26.6478949
Scoala,invatamant,45.8379549,27.4354404
Scoala,invatamant,44.0930444,28.6108386
Scoala,invatamant,44.1667269,28.5845457
Scoala,invatamant,44.1468002,28.6185544
Scoala,invatamant,44.1466484,28.6189344
Scoala Speciala nr. 1,invatamant,47.9472619,26.3828616
Școala Generală Măgurele,invatamant,45.1003675,26.035308
Scoala,invatamant,46.7745943,23.596636
Scoala,invatamant,46.7658293,23.575901
Liceul Tehnologic,invatamant,47.6860834,25.5382249
"Școala Nr. 2 ""Vintilă Brătianu""",invatamant,44.865921,24.9251087
"Liceul Tehnologic ""Dinu Brătianu""",invatamant,44.865336,24.9250518
Școala Gimnazială Europa,invatamant,46.5525395,24.5716926
Scoala,invatamant,44.1960064,28.6521997
Scoala,invatamant,44.1811259,28.6180762
Scoala,invatamant,46.5388697,23.8942641
Școala Ciocănești,invatamant,44.1975403,27.0662087
"Facultatea Valahia Corpul ""K""",invatamant,44.9220913,25.4588953
Școala Dochia,invatamant,46.9092559,26.5653754
Liceul Agricol Dochia,invatamant,46.9090151,26.5668664
Scoala,invatamant,44.9519217,26.0073137
Scoala,invatamant,44.9464349,26.024435
Scoala,invatamant,44.9467913,26.0243679
Scoala,invatamant,44.9466242,26.0243979
Scoala,invatamant,44.9507366,26.0217463
Scoala,invatamant,44.9508168,26.0216455
Scoala,invatamant,46.7662451,23.6254558
Scoala,invatamant,44.9416036,26.0323033
Scoala,invatamant,44.9432483,26.0303397
Scoala,invatamant,44.9443379,26.0298703
Scoala,invatamant,44.9447502,26.0258608
Scoala,invatamant,44.9452417,26.0255773
Intrarea Profesorilor,invatamant,44.9452992,26.0257182
Scoala,invatamant,44.9453704,26.0265787
Scoala,invatamant,44.945383,26.026605
Scoala,invatamant,44.9452852,26.0257586
Scoala,invatamant,44.9453962,26.0268045
Scoala,invatamant,44.9387617,26.0281861
Scoala,invatamant,44.9386119,26.0281941
Scoala,invatamant,44.9387996,26.0276326
Scoala,invatamant,44.9387451,26.0276723
Scoala,invatamant,44.9388075,26.0281836
Scoala,invatamant,44.9282994,26.0160909
Scoala,invatamant,44.9285202,26.0157239
Scoala,invatamant,44.9289016,26.0150846
Scoala,invatamant,44.9279471,26.0245632
Scoala,invatamant,44.9275857,26.024565
Scoala,invatamant,44.956446,26.0220764
Scoala,invatamant,44.9565021,26.022073
Scoala,invatamant,44.9360684,26.0210246
Scoala,invatamant,44.936119,26.0210392
Scoala,invatamant,44.9369009,26.0246085
Scoala,invatamant,44.929289,26.0339844
Scoala,invatamant,44.9281892,26.0315285
Scoala,invatamant,44.9283143,26.0311118
Scoala,invatamant,44.9313989,26.0355509
Scoala,invatamant,44.9320365,26.0303705
Scoala,invatamant,44.9322783,26.0285403
Scoala,invatamant,44.9321767,26.028593
Scoala,invatamant,44.9324672,26.028435
Scoala,invatamant,44.9331346,26.0296556
Scoala,invatamant,44.9478504,26.1078608
Scoala,invatamant,44.9476828,26.1078823
Scoala,invatamant,44.4405199,26.1528146
Școala Gimnazială Șăulia,invatamant,46.641656,24.2147851
Școala Primară Șăulia,invatamant,46.6408632,24.2098867
Scoala,invatamant,46.7497909,23.5629592
Scoala,invatamant,47.8677245,23.4247319
Liceul Industrial Peștișani,invatamant,45.0806262,23.0529441
Scoala,invatamant,45.0073873,22.9648924
Scoala,invatamant,47.8533199,23.4082312
Scoala,invatamant,44.178648,28.618846
Scoala,invatamant,44.9158723,26.0366757
Scoala,invatamant,44.9413239,26.0163469
Scoala,invatamant,44.9406758,26.0165931
Scoala,invatamant,44.9408021,26.0164224
Scoala,invatamant,44.9405501,26.0167634
Scoala,invatamant,44.4445664,26.0509122
Liceul Teoretic „Mihai Viteazul”,invatamant,44.0195425,23.3402388
Liceul Tehnologic „Ștefan Anghel”,invatamant,44.0193952,23.3440222
Școala Primara nr.1 Cișmele,invatamant,45.5146908,27.9289189
Liceul Integritas Internațional,invatamant,46.4988631,24.59241
Scoala,invatamant,45.3472695,25.547478
Scoala,invatamant,45.3478157,25.547474
Scoala,invatamant,45.347782,25.5474828
Scoala,invatamant,45.3482006,25.5475039
Scoala,invatamant,45.2760429,25.0480734
Scoala,invatamant,45.2762141,25.0482551
Școala Particulară Aurora Ouatu,invatamant,46.9408252,26.3189492
Scoala,invatamant,44.6233999,26.1107569
Scoala,invatamant,44.9754929,26.0818629
Scoala,invatamant,44.9762382,26.0816883
Scoala,invatamant,44.93965,25.9915009
Scoala,invatamant,44.9383578,25.9915695
"Şcoala Postliceală Sanitară ""Regina Maria De România""",invatamant,44.9407227,25.9920598
Scoala,invatamant,44.4494426,26.0975531
Scoala,invatamant,46.5584159,24.5781584
Scoala,invatamant,44.9402198,25.9991896
Liceul cu program sportiv,invatamant,46.2035945,21.2837197
Leisure garden,invatamant,46.2047822,21.2695981
Scoala,invatamant,43.8589924,25.9088558
Nichita Stănescu,invatamant,44.9369036,26.0246244
Școala Gimnazială Costești,invatamant,45.0473426,26.759082
Colegiul Tehnic „Iuliu Maniu” din Șimleu Silvaniei,invatamant,47.2297153,22.7960869
ifptr,invatamant,46.1955223,21.3021293
Școala cu clasele I-VIII Simion Bărnuțiu,invatamant,47.2980596,22.9187035
Scoala,invatamant,45.2658536,25.0399496
Scoala cu clasele I-VIII Hinchiris,invatamant,46.5889092,22.3632685
Școala Gimnazială NR. 1 Balcani,invatamant,46.6419561,26.5664056
Scoala,invatamant,47.1890073,23.0583151
Scoala Gimnaziala Panaci,invatamant,47.2469849,25.3796214
Scoala,invatamant,47.1623429,22.8808758
Școala gimnazială nr. 1,invatamant,44.7244325,26.2249649
Scoala,invatamant,44.5672456,25.9570975
Scoala,invatamant,44.5669202,25.9571803
Școala primară Săveni,invatamant,44.6035856,27.6350277
Scoala,invatamant,46.2542108,26.7775724
Octopus Kids after invatamant,invatamant,46.1848547,21.3325377
Scoala,invatamant,44.3043377,23.7978083
Școala Gimnazială,invatamant,44.0342266,25.2020779
Scoala,invatamant,44.4500857,26.0973986
Școala de arte si meserii Potlogi,invatamant,44.5618819,25.5884276
Școala Generală Golești,invatamant,45.6635592,27.1649362
Școala Gimnazială Aninoasa,invatamant,44.9761268,25.4351811
Scoala,invatamant,46.9461659,26.3880767
Scoala,invatamant,46.9456533,26.3881878
Școala Waldorf,invatamant,45.1186511,24.3642203
Școala Primară Idicel,invatamant,46.8558694,24.817185
Grupul Școlar Forestier,invatamant,45.3915147,25.1749756
Scoala,invatamant,44.4341348,26.0419984
Scoala,invatamant,44.4341424,26.0427668
Liceul Gheorghe Surdu Brezoi - Clasele 1-8,invatamant,45.343618,24.2396635
Scoala,invatamant,46.4143787,24.7334797
Școala cu clasele I-VIII,invatamant,44.8111219,26.0853161
Școala Gimnazială Cezar Petrescu,invatamant,45.4102613,25.5289383
Scoala,invatamant,45.6842497,21.9026773
Școala cu clasele I-VIII Dărmănesti,invatamant,44.917308,25.7716158
Școala Primară Zimandcuz,invatamant,46.2547545,21.3839234
Școala Primară Zimandcuz,invatamant,46.2548194,21.3834795
Scoala,invatamant,44.3900972,26.1156012
Scoala,invatamant,46.9667564,26.4689813
Scoala,invatamant,45.2657166,24.7775415
Centrul școlar de educație incluzivă,invatamant,46.2242594,24.5726729
Hub AutoVortex,invatamant,44.4397523,26.0488179
Scoala,invatamant,45.0599853,25.7417775
Centrul de Studii Biblice,invatamant,45.7495861,22.1368342
Scoala generala I-IV Cetea,invatamant,46.2349543,23.5832864
Școala Gimnazială Miorcani,invatamant,48.2008504,26.8488665
Scoala,invatamant,44.1671174,28.5813607
Scoala,invatamant,44.1669218,28.5830304
Scoala,invatamant,44.6011289,25.9153341
Grup Școlar Răcari,invatamant,44.628284,25.7342239
Colegiul Național George Coșbuc,invatamant,47.2843742,24.40392
Școala Generală Răscruci,invatamant,46.904113,23.7728449
Scoala Primara Politehnica,invatamant,44.4384234,26.0432623
Școala gimnazială Vidra,invatamant,46.3669609,22.8832877
"Liceul Tehnologic ""Dimitrie Leonida"" Corp B",invatamant,46.9063338,26.4067295
Scoala,invatamant,46.906489,26.407138
Scoala,invatamant,46.9211677,26.3939991
Scoala,invatamant,45.2706802,25.0504882
Scoala,invatamant,45.2708885,25.0488865
Scoala Gimnaziala nr. 8,invatamant,46.940773,26.3817228
Scoala,invatamant,46.9407775,26.3819744
Scoala,invatamant,46.941463,26.3820537
Scoala,invatamant,45.2841869,25.0563035
Scoala,invatamant,45.2842925,25.0564475
Şcoala de Muzică,invatamant,45.26385,25.0483246
"Seminarul Teologic Liceal Ortodox ""Justin Patriarhul""",invatamant,45.2635253,25.0480134
Scoala,invatamant,44.1991525,28.6340841
Școala primară Țebea,invatamant,46.1666196,22.7320544
"Colegiul Economic ""Anghel Rugină""",invatamant,46.6336693,27.7294064
Scoala,invatamant,45.6557077,25.6244701
Scoala,invatamant,46.9169125,26.4303592
Scoala,invatamant,44.160267,28.6131693
Scoala,invatamant,44.1894115,28.6382089
Scoala,invatamant,44.1784169,28.6187678
Scoala,invatamant,44.1783877,28.6189355
Scoala,invatamant,44.148381,28.6235072
Scoala,invatamant,44.1484363,28.623374
Scoala,invatamant,44.1485566,28.6234708
Școala Itrinești,invatamant,46.9276468,26.6261697
Școala cu Clasaele I-VIII Scundu,invatamant,44.838955,24.187553
Centrul Județean de Excelență Botoșani,invatamant,47.7375917,26.6593538
Școala Generală Periș,invatamant,44.6794362,26.0195179
Școala Generală nr. 2,invatamant,44.6777192,26.0292674
Școala cu clasele 1-8 Râmești,invatamant,45.1712001,23.9853651
Colegiul Național Pedagogic Mihai Eminescu,invatamant,46.5404949,24.5744313
Școala cu clasele I-VIII Amărăști,invatamant,44.7717623,24.1496318
Școala cu Clasele I-IV Nemoiu,invatamant,44.7478895,24.161954
Scoala,invatamant,44.1711707,28.5808071
Scoala,invatamant,44.1711767,28.5821524
Scoala,invatamant,44.1690347,28.5807567
Școala Gimanzială Wilhelm Moldovan,invatamant,44.1768964,28.6245018
Liceul Tehnologic UCECOM Spiru Haret,invatamant,44.1897034,28.6428335
Școala Gimnazială Anastasia,invatamant,44.1575321,28.6154167
Școala Postliceală Pro Scientia,invatamant,44.1909993,28.6396103
Școala postliceală Fortuna,invatamant,44.1907704,28.649975
Liceul Educația Viitorului,invatamant,44.1923478,28.6411228
Scoala,invatamant,44.9708872,24.2350633
Scoala,invatamant,47.1427208,26.535452
Scoala,invatamant,44.6588364,25.5710979
Scoala,invatamant,44.3884158,26.128496
Scoala,invatamant,44.3886513,26.1291292
Scoala,invatamant,44.3882913,26.1297224
Scoala,invatamant,44.4074063,26.2104242
Scoala,invatamant,44.1457828,28.6309805
Scoala,invatamant,44.2133645,28.6254907
Scoala Gimnaziala Nicolae Romanescu nr 29,invatamant,44.3045288,23.8141741
Scoala,invatamant,44.2075494,28.6207686
Scoala,invatamant,44.3920218,26.1185498
Școala Gimnazială Nr. 1,invatamant,45.5826368,25.4620849
Scoala,invatamant,46.5366283,24.5723308
Școala cu clasele I-VIII Bodești,invatamant,45.1336507,24.1125211
Școala gimnazială Șinca Nouă,invatamant,45.6960146,25.2419264
Scoala,invatamant,44.1592984,28.6133803
Liceul Teoretic Carei,invatamant,47.6798958,22.4679771
Liceul tehnologic Florian Porcius,invatamant,47.4222933,24.81514
Scoala,invatamant,45.6253182,25.4789516
Scoala,invatamant,44.4488508,26.0992464
Liceul teoretic Mitropolit Ioan Mețianu - corp A,invatamant,45.5594638,25.3167694
Liceul teoretic Mitropolit Ioan Mețianu - corp B,invatamant,45.5607824,25.3159069
Școala Gimnazială nr. 4,invatamant,45.5526363,25.3819392
Școala Gimnazială Pompiliu Dan,invatamant,45.5611228,25.3247904
Școala Generală nr. 1 Gheorghe Crăciun,invatamant,45.5745242,25.3434076
Scoala,invatamant,45.6253635,25.4786817
Școala Gimnazială Dăneasa,invatamant,44.14038,24.5601072
Scoala,invatamant,45.663477,25.5080894
Scoala,invatamant,45.6643688,25.5041963
Scoala,invatamant,46.1658596,24.3651702
Scoala,invatamant,46.165806,24.365584
Scoala,invatamant,46.1657351,24.3656278
Scoala,invatamant,46.1656668,24.36567
Școala Gimnazială Holbav,invatamant,45.6594696,25.3843053
Scoala,invatamant,45.7544139,21.2364481
Scoala,invatamant,45.7536338,21.2357367
Scoala,invatamant,45.7530167,21.2350511
Scoala,invatamant,45.7524172,21.2341489
Școala Gimnazială Mătești,invatamant,45.2109581,26.7573765
Școala Gimnazială Vama Buzăului,invatamant,45.5960761,25.9916893
Școala Specială Sfântul Gheorghe,invatamant,46.7527633,24.6934831
Scoala Gimnazială Gura Câlnăului,invatamant,45.1771537,26.8395679
Școala Gimnazială Vadu Pașii,invatamant,45.1614507,26.8801782
Scoala,invatamant,45.7000966,25.4448955
Scoala,invatamant,45.699665,25.4451583
Școala Gimnazială Purcăreni,invatamant,45.6474309,25.7855825
Școala Gimnazială Tărlungeni,invatamant,45.6455841,25.7598048
Școala Generală Corpul B Hălchiu-Satu Nou,invatamant,45.7734476,25.5131805
Scoala,invatamant,46.4826387,26.9167501
Scoala,invatamant,46.4827788,26.9171997
scoala,invatamant,46.928281,21.7856985
scoala,invatamant,46.9019591,21.7864067
Paptamási 1-es Számú Általános Iskola - Scoala Gimnaziala Nr. 1. Comuna Tamaseu,invatamant,47.2220516,21.9257686
Scoala,invatamant,46.5814473,26.9063718
Scoala,invatamant,46.5815367,26.9064909
Scoala,invatamant,44.4537691,26.03997
Scoala,invatamant,44.4371187,26.0141163
Scoala,invatamant,44.5145479,26.1187093
Scoala,invatamant,44.5145768,26.1182231
Scoala,invatamant,46.7686157,23.5955574
Jerusalem invatamant of Bucharest (JSB),invatamant,44.4692501,26.1408171
Scoala,invatamant,43.73974,25.2499517
Scoala,invatamant,46.7797414,23.6014773
Scoala,invatamant,46.7798502,23.5990566
Scoala,invatamant,46.6505494,25.8113439
Scoala Generala Amati,invatamant,47.7428939,22.9170288
Scoala Paulesti,invatamant,47.7785282,22.921033
Școala Gimnazială Teliu,invatamant,45.689883,25.8874934
Școala Generală Sălătrucel,invatamant,45.2501638,24.3860249
Școala Gimnazială Cărpiniș,invatamant,45.6610617,25.7649444
Școala  Gimnazială,invatamant,45.6445812,26.0896927
"Centrul pentru Educație Incluzivă ""Dumitru Ciumăgeanu""",invatamant,45.7434292,21.2129554
Scoala,invatamant,45.7443925,21.2139737
Școala Gimnazială Drăgoiești,invatamant,47.550298,26.0777657
Școala Gimnazială,invatamant,45.7595379,24.7753908
Școala Gimnazială,invatamant,45.7257368,24.8504527
Liceul Tehnologic Țicleni,invatamant,44.8837311,23.3950938
Școala Gimnazială Voila,invatamant,45.8182491,24.8398546
Scoala,invatamant,47.412132,23.2910105
